ancnt1	295085	23625	14	0
ancnt2	251500	318734	14	0
ancnt3	277864	570258	14	0
ancnt4	265179	848146	14	0
anfrst_1	368510	1113349	14	0
anfrst_2	328091	1481883	14	0
anfrst_3	341638	1809998	14	0
anfrst_4	367715	2151660	14	0
anfrst_5	222458	2519399	14	0
astage_a	139863	2741881	14	0
astage_b	71801	2881768	14	0
bigwheel	87967	2953593	14	0
b_eye2.tex	1324	3041584	14	0
b_eye2r.tex	1324	3042932	14	0
blackbg1	48322	3044280	14	0
blackbg2	63633	3092626	14	0
blackbg3	58637	3156283	14	0
blackbg4	56128	3214944	14	0
blackbg5	53796	3271096	14	0
blackbg6	52691	3324916	14	0
blackbg7	56625	3377631	14	0
blackbg8	51962	3434280	14	0
blackbg9	48575	3486266	14	0
blackbgb	57765	3534865	14	0
blackbgb.XOne	57750	3592654	14	0
blackbgc	50068	3650428	14	0
blackbgd	50833	3700520	14	0
blackbge	50145	3751377	14	0
blackbgh	51372	3801546	14	0
blackbgi	51672	3852942	14	0
blackbgj	50904	3904638	14	0
blackbgk	57039	3955566	14	0
blin1	211523	4012629	14	0
blin2	125715	4224176	14	0
blin2_i	123318	4349915	14	0
blin3_1	91214	4473257	14	0
blin59	139212	4564495	14	0
blin60_1	184125	4703731	14	0
blin60_2	95543	4887880	14	0
blin61	233926	4983447	14	0
blin62_1	208524	5217397	14	0
blin62_2	103108	5425945	14	0
blin62_3	103186	5529077	14	0
blin63_1	207283	5632287	14	0
blin63_t	101090	5839594	14	0
blin64	226909	5940708	14	0
blin65_1	215145	6167641	14	0
blin65_2	149847	6382810	14	0
blin66_1	212745	6532681	14	0
blin66_2	150044	6745450	14	0
blin66_3	69016	6895518	14	0
blin66_4	77437	6964558	14	0
blin66_5	71412	7042019	14	0
blin66_6	146855	7113455	14	0
blin671b	215738	7260334	14	0
blin673b	186424	7476096	14	0
blin67_1	222925	7662544	14	0
blin67_2	136421	7885493	14	0
blin67_3	206022	8021938	14	0
blin67_4	99527	8227984	14	0
blin68_1	247922	8327535	14	0
blin68_2	197517	8575481	14	0
blin69_1	243178	8773022	14	0
blin70_1	223814	9016224	14	0
blin70_2	105195	9240062	14	0
blin70_3	161813	9345281	14	0
blin70_4	68733	9507118	14	0
blinele	79705	9575875	14	0
blinst_1	176096	9655604	14	0
blinst_2	225178	9831724	14	0
blinst_3	185294	10056926	14	0
blue_1	115639	10242244	14	0
blue_2	162815	10357907	14	0
bonevil	212456	10520746	14	0
bonevil2	209038	10733226	14	0
bugin1a	157613	10942288	14	0
bugin1b	73460	11099925	14	0
bugin1c	78660	11173409	14	0
bugin2	240957	11252093	14	0
bugin3	238513	11493074	14	0
bwhlin	269497	11731611	14	0
bwhlin2	224977	12001132	14	0
canon_1	162401	12226133	14	0
canon_2	353258	12388558	14	0
cargoin	112963	12741840	14	0
chi_red2.tex	1324	12854827	14	0
chi_red5.tex	1324	12856175	14	0
chorace	128412	12857523	14	0
chorace2	128986	12985959	14	0
chrin_1a	126282	13114969	14	0
chrin_1b	127819	13241275	14	0
chrin_2	197281	13369118	14	0
chrin_3a	83852	13566423	14	0
chrin_3b	109560	13650299	14	0
church	97447	13759883	14	0
ci_eye2.tex	1324	13857354	14	0
ci_eye2r.tex	1324	13858702	14	0
c_eye2.tex	1324	13860050	14	0
c_eye2r.tex	1324	13861398	14	0
clsin2_1	336964	13862746	14	0
clsin2_2	136013	14199734	14	0
clsin2_3	118721	14335771	14	0
colne_1	215237	14454516	14	0
colne_2	218274	14669777	14	0
colne_3	132971	14888075	14	0
colne_4	116140	15021070	14	0
colne_5	164164	15137234	14	0
colne_6	151654	15301422	14	0
colne_b1	249607	15453100	14	0
colne_b3	106333	15702731	14	0
coloin1	226010	15809088	14	0
coloin2	216776	16035122	14	0
coloss	134673	16251922	14	0
condor1	63921	16386619	14	0
