aa.p	2840	20979	14	0
aa.rsd	56	23843	14	0
ab.p	2840	23923	14	0
ab.rsd	56	26787	14	0
ac.p	2840	26867	14	0
ac.rsd	56	29731	14	0
ad.p	2840	29811	14	0
ad.rsd	56	32675	14	0
ae.p	2840	32755	14	0
ae.rsd	56	35619	14	0
af.p	2840	35699	14	0
af.rsd	56	38563	14	0
ag.p	2840	38643	14	0
ag.rsd	56	41507	14	0
ah.p	2840	41587	14	0
ah.rsd	56	44451	14	0
ai.p	2840	44531	14	0
ai.rsd	56	47395	14	0
aj.p	4404	47475	14	0
aj.rsd	56	51903	14	0
ak.p	4404	51983	14	0
ak.rsd	56	56411	14	0
al.p	4404	56491	14	0
al.rsd	56	60919	14	0
am.p	4404	60999	14	0
am.rsd	56	65427	14	0
an.p	4332	65507	14	0
an.rsd	56	69863	14	0
ao.p	4404	69943	14	0
ao.rsd	56	74371	14	0
ap.p	4404	74451	14	0
ap.rsd	56	78879	14	0
aq.p	4404	78959	14	0
aq.rsd	56	83387	14	0
ar.p	4404	83467	14	0
ar.rsd	56	87895	14	0
as.p	4404	87975	14	0
as.rsd	56	92403	14	0
at.p	4404	92483	14	0
at.rsd	56	96911	14	0
au.p	4404	96991	14	0
au.rsd	56	101419	14	0
av.p	4404	101499	14	0
av.rsd	56	105927	14	0
aw.p	4404	106007	14	0
aw.rsd	56	110435	14	0
ax.p	2256	110515	14	0
ax.rsd	56	112795	14	0
ay.p	1916	112875	14	0
ay.rsd	93	114815	14	0
az.p	1916	114932	14	0
az.rsd	56	116872	14	0
ba.p	1916	116952	14	0
ba.rsd	56	118892	14	0
bb.p	1916	118972	14	0
bb.rsd	56	120912	14	0
bc.p	1916	120992	14	0
bc.rsd	56	122932	14	0
bd.p	1916	123012	14	0
bd.rsd	56	124952	14	0
be.p	1916	125032	14	0
be.rsd	56	126972	14	0
bf.p	4404	127052	14	0
bf.rsd	56	131480	14	0
bg.p	4404	131560	14	0
bg.rsd	56	135988	14	0
bh.p	4404	136068	14	0
bh.rsd	56	140496	14	0
bi.p	4168	140576	14	0
bi.rsd	56	144768	14	0
bj.p	4168	144848	14	0
bj.rsd	56	149040	14	0
bk.p	4168	149120	14	0
bk.rsd	56	153312	14	0
bl.p	4168	153392	14	0
bl.rsd	56	157584	14	0
bm.p	4168	157664	14	0
bm.rsd	56	161856	14	0
bn.p	4168	161936	14	0
bn.rsd	56	166128	14	0
bo.p	4168	166208	14	0
bo.rsd	56	170400	14	0
bp.p	4168	170480	14	0
bp.rsd	56	174672	14	0
bq.p	4168	174752	14	0
bq.rsd	56	178944	14	0
br.p	4168	179024	14	0
br.rsd	56	183216	14	0
bs.p	4068	183296	14	0
bs.rsd	56	187388	14	0
bt.p	4168	187468	14	0
bt.rsd	56	191660	14	0
bu.p	4168	191740	14	0
bu.rsd	56	195932	14	0
bv.p	4168	196012	14	0
bv.rsd	56	200204	14	0
bw.p	4168	200284	14	0
bw.rsd	56	204476	14	0
bx.p	4168	204556	14	0
bx.rsd	56	208748	14	0
by.p	2616	208828	14	0
by.rsd	56	211468	14	0
bz.p	2288	211548	14	0
bz.rsd	56	213860	14	0
ca.p	2288	213940	14	0
ca.rsd	56	216252	14	0
camera.bin	76	216332	14	0
cb.p	2288	216432	14	0
cb.rsd	56	218744	14	0
cc.p	2288	218824	14	0
cc.rsd	56	221136	14	0
cd.p	2288	221216	14	0
cd.rsd	56	223528	14	0
ce.p	2288	223608	14	0
ce.rsd	56	225920	14	0
cf.p	4744	226000	14	0
cf.rsd	56	230768	14	0
cg.p	4744	230848	14	0
cg.rsd	56	235616	14	0
ch.p	4744	235696	14	0
ch.rsd	56	240464	14	0
ci.p	4744	240544	14	0
ci.rsd	56	245312	14	0
cj.p	4744	245392	14	0
