ancnt1	289750	23625	14	0
ancnt2	247343	313399	14	0
ancnt3	271863	560766	14	0
ancnt4	260599	832653	14	0
anfrst_1	370356	1093276	14	0
anfrst_2	329941	1463656	14	0
anfrst_3	343445	1793621	14	0
anfrst_4	369559	2137090	14	0
anfrst_5	224302	2506673	14	0
astage_a	133832	2730999	14	0
astage_b	69616	2864855	14	0
bigwheel	88757	2934495	14	0
b_eye2.tex	1324	3023276	14	0
b_eye2r.tex	1324	3024624	14	0
blackbg1	48321	3025972	14	0
blackbg2	65013	3074317	14	0
blackbg3	59551	3139354	14	0
blackbg4	52727	3198929	14	0
blackbg5	47838	3251680	14	0
blackbg6	46746	3299542	14	0
blackbg7	53630	3346312	14	0
blackbg8	45277	3399966	14	0
blackbg9	51722	3445267	14	0
blackbgb	50268	3497013	14	0
blackbgb.XOne	50268	3547305	14	0
blackbgc	43560	3597597	14	0
blackbgd	43409	3641181	14	0
blackbge	43659	3684614	14	0
blackbgh	56147	3728297	14	0
blackbgi	56383	3784468	14	0
blackbgj	44438	3840875	14	0
blackbgk	51377	3885337	14	0
blin1	205499	3936738	14	0
blin2	122258	4142261	14	0
blin2_i	119827	4264543	14	0
blin3_1	88931	4384394	14	0
blin59	134730	4473349	14	0
blin60_1	184455	4608103	14	0
blin60_2	95501	4792582	14	0
blin61	226387	4888107	14	0
blin62_1	404314	5114518	14	0
blin62_2	99900	5518856	14	0
blin62_3	99958	5618780	14	0
blin63_1	207810	5718762	14	0
blin63_t	97567	5926596	14	0
blin64	219718	6024187	14	0
blin65_1	208182	6243929	14	0
blin65_2	145544	6452135	14	0
blin66_1	217789	6597703	14	0
blin66_2	155079	6815516	14	0
blin66_3	74056	6970619	14	0
blin66_4	82483	7044699	14	0
blin66_5	76415	7127206	14	0
blin66_6	142828	7203645	14	0
blin671b	220784	7346497	14	0
blin673b	191473	7567305	14	0
blin67_1	227973	7758802	14	0
blin67_2	141468	7986799	14	0
blin67_3	211033	8128291	14	0
blin67_4	98371	8339348	14	0
blin68_1	252965	8437743	14	0
blin68_2	202574	8690732	14	0
blin69_1	247053	8893330	14	0
blin70_1	227700	9140407	14	0
blin70_2	109067	9368131	14	0
blin70_3	165697	9477222	14	0
blin70_4	65593	9642943	14	0
blinele	77008	9708560	14	0
blinst_1	167320	9785592	14	0
blinst_2	213122	9952936	14	0
blinst_3	176384	10166082	14	0
blue_1	118103	10342490	14	0
blue_2	165281	10460617	14	0
bonevil	216996	10625922	14	0
bonevil2	210794	10842942	14	0
bugin1a	159277	11053760	14	0
bugin1b	71434	11213061	14	0
bugin1c	78405	11284519	14	0
bugin2	235177	11362948	14	0
bugin3	229436	11598149	14	0
bwhlin	270085	11827609	14	0
bwhlin2	221621	12097718	14	0
canon_1	167128	12319363	14	0
canon_2	358034	12486515	14	0
cargoin	109745	12844573	14	0
chi_red2.tex	1324	12954342	14	0
chi_red5.tex	1324	12955690	14	0
chorace	125768	12957038	14	0
chorace2	126330	13082830	14	0
chrin_1a	122741	13209184	14	0
chrin_1b	124899	13331949	14	0
chrin_2	191368	13456872	14	0
chrin_3a	81448	13648264	14	0
chrin_3b	105294	13729736	14	0
church	95003	13835054	14	0
ci_eye2.tex	1324	13930081	14	0
ci_eye2r.tex	1324	13931429	14	0
c_eye2.tex	1324	13932777	14	0
c_eye2r.tex	1324	13934125	14	0
clsin2_1	323164	13935473	14	0
clsin2_2	132354	14258661	14	0
clsin2_3	115029	14391039	14	0
colne_1	215011	14506092	14	0
colne_2	209820	14721127	14	0
colne_3	128620	14930971	14	0
colne_4	113596	15059615	14	0
colne_5	157349	15173235	14	0
colne_6	148246	15330608	14	0
colne_b1	245768	15478878	14	0
colne_b3	107311	15724670	14	0
coloin1	219512	15832005	14	0
coloin2	208234	16051541	14	0
coloss	130302	16259799	14	0
condor1	61555	16390125	14	0
condor2	79299	16451704	14	0
convil_1	236647	16531027	14	0
convil_2	210732	16767698	14	0
convil_4	83157	16978454	14	0
corel1	351301	17061635	14	0
corel2	89095	17412960	14	0
corel3	321770	17502079	14	0
corelin	60197	17823873	14	0
cosin1	121971	17884094	14	0
cosin1_1	69177	18006089	14	0
cosin2	217963	18075290	14	0
cosin3	179179	18293277	14	0
cosin4	47350	18472480	14	0
cosin5	152671	18519854	14	0
cosmin2	121831	18672549	14	0
cosmin3	122604	18794404	14	0
cosmin4	105138	18917032	14	0
cosmin6	48671	19022194	14	0
cosmin7	127147	19070889	14	0
cosmo	123910	19198060	14	0
cosmo2	186623	19321994	14	0
cos_btm	258289	19508641	14	0
cos_btm2	204158	19766954	14	0
cos_top	75639	19971136	14	0
crater_1	294751	20046799	14	0
crater_2	210652	20341574	14	0
crcin_1	161332	20552250	14	0
crcin_1.XOne	161332	20713606	14	0
crcin_2	101541	20874962	14	0
datiao_1	153607	20976527	14	0
datiao_2	145731	21130158	14	0
datiao_3	98310	21275913	14	0
datiao_4	108835	21374247	14	0
datiao_5	163519	21483106	14	0
datiao_6	114817	21646649	14	0
datiao_7	84100	21761490	14	0
datiao_8	204015	21845614	14	0
del1	248016	22049653	14	0
del12	247491	22297693	14	0
del2	337303	22545208	14	0
del3	264370	22882535	14	0
delinn	124081	23146929	14	0
delmin1	146743	23271034	14	0
delmin12	80792	23417801	14	0
delmin2	98643	23498617	14	0
delpb	148600	23597284	14	0
desert1	168854	23745908	14	0
desert2	167360	23914786	14	0
dyne	189276	24082170	14	0
ealin_1	117051	24271470	14	0
ealin_12	93607	24388545	14	0
ealin_2	119588	24482176	14	0
eals_1	162541	24601788	14	0
ea_eye2.tex	1324	24764353	14	0
ea_eye2r.tex	1324	24765701	14	0
eleout	226282	24767049	14	0
elevtr1	70213	24993355	14	0
elm	330633	25063592	14	0
elmin1_1	88169	25394249	14	0
elmin1_2	94368	25482442	14	0
elmin2_1	80338	25576834	14	0
elmin2_2	80269	25657196	14	0
elmin3_1	107646	25737489	14	0
elmin3_2	84701	25845159	14	0
elmin4_1	89957	25929884	14	0
elmin4_2	85832	26019865	14	0
elminn_1	86387	26105721	14	0
elminn_2	108995	26192132	14	0
elmpb	132245	26301151	14	0
elmtow	56718	26433420	14	0
elm_i	88152	26490162	14	0
elm_wa	122351	26578338	14	0
farm	277341	26700713	14	0
flevel.siz	3148	26978078	14	0
frcyo	191425	26981250	14	0
frmin	136225	27172699	14	0
fr_e	128172	27308948	14	0
fship_1	107451	27437144	14	0
fship_12	110995	27544619	14	0
fship_2	305842	27655638	14	0
fship_22	276500	27961504	14	0
fship_23	310281	28238028	14	0
fship_24	300624	28548333	14	0
fship_25	321694	28848981	14	0
fship_3	197374	29170699	14	0
fship_4	278106	29368097	14	0
fship_42	269706	29646227	14	0
fship_5	106030	29915957	14	0
gaiafoot	113550	30022011	14	0
gaia_1	437546	30135585	14	0
gaia_2	436075	30573155	14	0
gaia_31	336598	31009254	14	0
gaia_32	115844	31345876	14	0
gaiin_1	311161	31461744	14	0
gaiin_2	304822	31772929	14	0
gaiin_3	259740	32077775	14	0
gaiin_4	343121	32337539	14	0
gaiin_5	101531	32680684	14	0
gaiin_6	117708	32782239	14	0
gaiin_7	210403	32899971	14	0
games	274660	33110398	14	0
games_1	215514	33385082	14	0
games_2	241108	33600620	14	0
games_2.XOne	241108	33841752	14	0
ghotel	296134	34082884	14	0
ghotin_1	166990	34379042	14	0
ghotin_2	83208	34546056	14	0
ghotin_3	87360	34629288	14	0
ghotin_4	169258	34716672	14	0
gidun_1	367835	34885954	14	0
gidun_2	404203	35253813	14	0
gidun_3	266355	35658040	14	0
gidun_4	337917	35924419	14	0
gldelev	80073	36262360	14	0
gldgate	136691	36342457	14	0
gldinfo	119624	36479172	14	0
gldst	91806	36598820	14	0
gninn	175720	36690650	14	0
gnmk	219764	36866394	14	0
gnmkf	103343	37086182	14	0
gomin	98614	37189549	14	0
gongaga	324547	37288187	14	0
gonjun1	249707	37612758	14	0
gonjun2	267940	37862489	14	0
gon_i	102368	38130453	14	0
gon_wa1	99291	38232845	14	0
gon_wa2	89953	38332160	14	0
goson	181009	38422137	14	0
hand.tex	3308	38603170	14	0
hand_1.tex	9452	38606502	14	0
hekiga	122210	38615978	14	0
hideway1	27832	38738212	14	0
hideway2	25813	38766068	14	0
hideway3	44332	38791905	14	0
hill	181052	38836261	14	0
hill2	180331	39017337	14	0
holu_1	87020	39197692	14	0
holu_2	106206	39284736	14	0
hyou1	133827	39390966	14	0
hyou10	296814	39524817	14	0
hyou11	137792	39821655	14	0
hyou12	93505	39959471	14	0
hyou13_1	242389	40053000	14	0
hyou13_2	91994	40295413	14	0
hyou2	360589	40387431	14	0
hyou3	125349	40748044	14	0
hyou4	254635	40873417	14	0
hyou5_1	211127	41128076	14	0
hyou5_2	296422	41339227	14	0
hyou5_3	197072	41635673	14	0
hyou5_4	167795	41832769	14	0
hyou6	136056	42000588	14	0
hyou7	124141	42136668	14	0
hyou8_1	314674	42260833	14	0
hyou8_2	98130	42575531	14	0
hyou9	140644	42673685	14	0
hyoumap	124778	42814353	14	0
icedun_1	256085	42939155	14	0
icedun_2	351313	43195264	14	0
ithill	251952	43546601	14	0
ithos	175649	43798577	14	0
itmin1	133138	43974250	14	0
itmin2	139175	44107412	14	0
itown12	359179	44246611	14	0
itown1a	364753	44605814	14	0
